user_id,birthday,gender,auction_id,cat_id,cat1,property,buy_mount,day,birthday_date,day_date,age
159041066,20120723,1,35536936961,50018831,50014815,21458:21896;7255170:215835469;34914451:17828254;21487:29774;6798969:10797089;7250727:3218944;33337:3218948;1556:34713;33595:28477;34311491:9741914;34311491:6379392;34311491:10594965;34311491:10594969,2,20131111,2012-07-23,2013-11-11,16
160688669,20110915,1,20803560636,50007012,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628324:3229494;23670:47726,1,20121229,2011-09-15,2012-12-29,15
163954748,20130616,0,41204572991,50012365,122650008,21458:95380649;13023209:159292282;122217803:30916;2397831:16561295;23346:46085;124129949:18340619;122218021:31619;122218019:31686;21948:3228727;3034215:3224847;35730:117233;122217809:31691;122218045:14466536;25935:21991;25935:21990;25935:31381;1628665:3233939;1628665:29796;22007:30379;22007:30380;22007:30381;22007:30382;22007:30383;22007:30384,1,20141018,2013-06-16,2014-10-18,16
167910527,20121121,0,16440368756,50010555,50008168,21458:30992;25935:31381;1628665:3233942;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;22019:3275004;22019:3261251;22019:3238327;22019:3228688;22019:3265977;3783431:38363840;32047:93471;1628366:30915;8151548:29800;3988915:104912;1628348:11468;3731658:30903;35397:38363840;1633959:223984299,1,20130312,2012-11-21,2013-03-12,4
171219494,20131109,0,13398440711,50009540,50014815,21458:3511450;3266968:152678960;2191928:3716152;2191842:13613107;5168900:6474327;5173390:3570333;21479:44208,1,20130915,2013-11-09,2013-09-15,-2
175524797,20090516,0,36260979423,50023531,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;21475:135183931;11666049:62519847,1,20140224,2009-05-16,2014-02-24,57
180332213,20091203,0,38758204657,50007011,50008168,1628665:3233938;1628665:29784;1628665:29796;1628665:29782;122217637:31028;21475:7662460;123410248:133197;122218081:12439578;21967:29841;122217973:140636;22009:29800,1,20140725,2009-12-03,2014-07-25,55
183827816,20110430,0,5700732011,50014250,28,21475:137325,3,20130107,2011-04-30,2013-01-07,21
186849644,20101115,1,16011345799,50012365,122650008,21458:30992;1628665:3233939;1628665:29790;1628665:3233937;1628665:3233938;1628665:29784;22007:30378;22007:30379;22007:30381;22007:30382;22007:30383;22007:30384;22007:30385;22007:30386;1628366:30916;23346:46085;8185015:3229359;8185016:31619;8185018:31686;1629233:3228727;3034215:3224847;8185021:125116;8185017:31691;2232918:14466536;25935:21991;25935:21990;1633959:28249;2397831:16560972,1,20131114,2010-11-15,2013-11-14,36
188600174,20140121,1,41460345919,50016704,50022520,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:3233940;1628665:3233937;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29796;1628665:133527;1628665:108579;21967:3271382;21967:3271383;21967:3271384;21967:3271385;21967:58981374;21948:52657772;5261480:114541;21479:29800;122277773:114414;122217941:10911715;1629333:3271268;122218045:106713;1629341:3271303;122218046:3271316;21477:114412;122217803:3230095;22066:12343424;122509742:17632913;13023209:3371182;21458:3320136,1,20150119,2014-01-21,2015-01-19,12
191039747,20140709,0,7984139502,50008859,28,21458:3467176;6110401:13149672;11964518:106663665;11684888:22986;21475:275708185;1628665:3233941,1,20141231,2014-07-09,2014-12-31,5
195018770,20141109,0,37548598470,50023664,50022520,21458:30992;1628665:3233941;1628665:29790;1628665:3233936;21967:29776;11761801:62519847,1,20140728,2014-11-09,2014-07-28,-4
198772898,20141115,0,40590019735,121382051,50014815,21458:34925;13023209:675640336;122217803:30914;33969:11580;1628665:108579;1628665:131622,1,20140909,2014-11-15,2014-09-09,-2
200491949,20131106,1,8680970096,50016704,50022520,21458:79565215;9133241:86045645;1633959:86045645;5261493:52657772;5261480:37474085;34394:29800;33017:114414;33016:104551;1629333:3271269;1629323:106664;1629341:3272628;1629335:3271277;1629337:117245;1629342:101277;1629344:109126;1629348:114412;1628366:3230095;6619922:65007541;16646653:52928015;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:3233936;1628665:29778;1628665:3233938;1628665:82340;22142:31456;22142:31457;22142:31458;22142:31460;22142:31461;22142:31462;22142:31465;22142:31466;22142:31469;22142:31470;22142:31473;22142:31474;22142:82020;22142:82021;22142:82023;22142:82024;22142:82026;22142:82027;22142:82030;22142:82029;22142:82032;22142:82033,1,20130715,2013-11-06,2013-07-15,-4
210263456,20120907,0,41464527333,50010544,50008168,25935:31381;1628665:3233937;1628665:29798;1628665:29799;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;32047:93471;1628348:3229644;122218020:48960;33069:29447291;22121:30907;22066:31379;22009:109279;22061:14033338;13510285:3450338;6863019:3269153;13023209:42837584,1,20141205,2012-09-07,2014-12-05,27
213455117,20150702,0,17188861808,50013636,50008168,21458:30992;1628665:3233939;1628665:92012;1628665:3233940;1628665:29778;1628665:131622;1628665:29796;1628665:29799;25935:21991;32047:93470;22019:3284610;22019:125938;22019:3238422;22019:3251926;22019:3263874;22019:3385599;22135:31412;1628366:32799;8151548:29800;13529746:21983;13529646:117906617;13394971:31379;22022:102274034;13539026:117942783;13658074:50791424,1,20131026,2015-07-02,2013-10-26,-21
213455117,20150702,0,38988107114,121452056,50008168,21458:30992;1628665:3233938;1628665:29784;122217801:2026;122217801:50793479;122217801:3287412;122277773:31429;18553309:21671;122217803:30915;25935:21991;22009:29800,1,20140627,2015-07-02,2014-06-27,-13
220079966,20100808,0,36169271442,50011993,28,1628862:3251297;21475:137325;1628861:3251270;32959:104027;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;31367:82125;3989193:31542;3989126:3726638;32549:65569917;32549:75472461;11684888:104528258,1,20131122,2010-08-08,2013-11-22,39
224292962,20121213,1,18387768742,50228021,50014815,21458:21906;3097674:622777781;21475:46107683;21475:7202757;21475:108284;1628149:110568;21479:110556;31174030:201515649;1628665:108579;1628665:131622;1628665:29778;1628665:29782;6478880:11580,3,20150120,2012-12-13,2015-01-20,25
229463294,20130707,0,15226482483,50018831,50014815,21458:22582169;1629567:530726120;115175913:17828254;123923464:29774;25935:51746;7250727:21892;33337:46475170;22757:29230;122217774:34713,1,20140812,2013-07-07,2014-08-12,13
243205895,20140702,0,13462585454,50026461,50022520,21458:119256;13023209:3645846;122277538:97699,1,20140308,2014-07-02,2014-03-08,-4
249709718,20131120,1,20135536355,50023632,50022520,21458:29427085;1633959:34734;27875797:15910739;27875798:34734;11746018:21978;11802954:105416591;2397831:16561025;22334:33553046;2049586:3349669;1628665:3233942;1628665:92012;1628665:82340;1628665:29793;1628665:131622;1628665:29782;21967:29775;21967:29776,1,20130702,2013-11-20,2013-07-02,-4
259538915,20120423,0,19545202238,50018825,38,21458:146506385;44111584:7768494;44111585:49285;6933666:137593;33595:29230;7145230:11582679,40,20140218,2012-04-23,2014-02-18,22
264008927,20120325,0,36480276601,50010557,50008168,21458:93980776;22009:106713;22061:30912;22066:30993;22121:30905;25935:21991;32047:93470;33069:104880;1627368:3218563;1628348:11468;13023209:3395272;122217965:3227750;1628665:29799;1628665:29778;122217801:3226274;122217801:3385599;122217801:3263874;122217801:3251926;122217801:3238422,1,20141212,2012-03-25,2014-12-12,33
266966105,20081013,1,16438641476,50012451,50008168,21458:3421228;1628665:3233939;1628665:29790;1628665:31614;1628665:3233936;1628665:29778;1628665:3233938;1628665:29782;22019:3248884;22019:34731;22019:2026;22019:50793479;33030:29800;1628324:3473865;1628324:3229496,1,20131009,2008-10-13,2013-10-09,60
269267507,20121120,1,15263653132,50013207,50008168,1628665:29784;22019:31001;22019:3275004;22019:3261251;22019:3238327;22019:3228688;22019:3265977;25935:21991,1,20130216,2012-11-20,2013-02-16,3
274379633,20140627,1,41639051049,50013881,28,21458:211472372;13023209:11575;140655817:639554169;21475:275708185;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796,1,20150118,2014-06-27,2015-01-18,7
276246305,20101010,0,14511867259,50006602,50008168,21458:101888304;1633959:137365562;30497:21985;30498:46160;5426651:29841;1628366:32799;25935:21990;1628665:3233941;1628324:3472605;1628324:3473865;1628324:3229496,1,20120907,2010-10-10,2012-09-07,23
277357538,20120616,0,19637551680,50014129,28,11945782:7813537;12082847:107548441;11684888:104528258;21475:137325;21458:153765928;20484147:231020429,1,20130705,2012-06-16,2013-07-05,13
279787751,20130914,1,37469126057,50023715,28,21931:21671;21458:98728562,1,20140320,2013-09-14,2014-03-20,6
282788237,20101206,1,19023455943,50006030,50022520,21458:7915350;1633959:4026311;11747508:29282;2047506:21953;2048732:104880;3732007:104582;2397831:16560972;2055177:104585;2049608:106664;1629342:30912;6619922:27180717;2049586:3218241;1628366:30915;1628665:29784;1628665:29796;21967:29774;21967:29773;21967:29772;21967:29775,1,20130513,2010-12-06,2013-05-13,29
287230352,20090316,1,36551323123,50023670,28,21458:3482061;21475:137325;29121644:3251544,1,20140211,2009-03-16,2014-02-11,59
290360210,20131029,0,13716364917,50015727,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;7107736:3227806;21458:3274668;1633959:97517,1,20131212,2013-10-29,2013-12-12,2
294750833,20130730,1,38832277434,50005979,50022520,21458:86130413;13023209:604161987;122277773:3272703;122277593:21978;11644932:3227806;2397831:16561164;1628665:29790,1,20141111,2013-07-30,2014-11-11,16
299196791,20140331,0,38217159047,50013187,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;21475:275708185;11988555:59661751;35833:7534777;22891:106862020;22891:106862021;22891:106862022;22891:106862023;22891:57328981;22891:106862024;21458:3372530;19416217:582896032;2397831:40203,26,20140521,2014-03-31,2014-05-21,2
306716492,20150301,1,41171540130,50012432,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;22009:106713;13023209:192561898;21458:766506231,1,20150112,2015-03-01,2015-01-12,-2
321506990,20130213,0,27619548992,50018831,50014815,21458:21899;7255169:214265695;34417469:124836217;123923464:29774;25935:21991;7250727:21892;33337:46475170;22757:29230;34311491:12708906,1,20140402,2013-02-13,2014-04-02,14
324693962,20140219,0,19416126848,50023457,28,21458:8315125;18518914:268516032;122217816:3942912;11594183:16814297;11684888:11468;1628665:92012;1628665:31614;1628665:29778;1628665:108579;21475:275708185,1,20140821,2014-02-19,2014-08-21,6
338773232,20120807,1,12726865474,50012485,50014815,21458:3305789;4859783:137592;5103676:55782;5125522:6745810;2815901:25891187,1,20120722,2012-08-07,2012-07-22,-1
347068613,20141120,0,39875144532,121406040,50022520,21458:30992;13023209:678972402;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;21967:29774;21967:29773;21967:29775,1,20141002,2014-11-20,2014-10-02,-1
350099492,20080622,0,37022012656,50008875,28,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;2397831:40203;21475:135183931,1,20140711,2008-06-22,2014-07-11,73
352890947,20101201,0,12581814608,50012451,50008168,1628665:3233941;1628665:3233942;22019:3265977;22019:3340598;22019:34731;33030:29800;33162:30915;3156768:4195556;3156768:30731631;3156768:4069612;25935:31381;13512069:117821969;1628324:3473865;1628324:3229496;21458:113427090;1633959:119548135,1,20131116,2010-12-01,2013-11-16,35
356049284,20090715,0,9875230962,50008875,28,1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:29796;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21475:135183931;2397831:40203,1,20140506,2009-07-15,2014-05-06,58
358097309,20130915,1,35594492739,50007140,28,21475:135183931;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:108579;1628665:29785;1628665:29782;1628665:29799;122218217:21671;11684888:11468;5742853:4269690;21458:183344125,1,20150121,2013-09-15,2015-01-21,16
359601689,20111215,0,16383996535,50018831,50014815,21458:21897;7255172:3218942;7255193:54739770;21487:29774;6798969:51746;7250727:21892;33337:3218948,160,20121105,2011-12-15,2012-11-05,11
363147332,20090129,1,41773696267,50010542,50008168,115931637:36783070;21458:178967972;13023209:11412492;25935:21990;1628665:61550;1628665:29784;1628665:29796;122217801:3284610;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;32047:93471;122217803:30916;122217965:114518;22009:29813;33069:29447291;22066:31379;6863019:3269145;22061:30912,1,20141102,2009-01-29,2014-11-02,70
367656020,20061113,1,23067224319,50008847,28,21458:212351698;6314564:3381358;36860042:3381358;11649692:104259336;11685863:43426;11684888:104528257;1628665:3233941;21475:137325,1,20140108,2006-11-13,2014-01-08,86
369616040,20141005,0,37089344763,50023732,28,21458:32270;15665219:95851700;11666049:40203;11684888:11468;11666049:62519847;33969:43417;21475:135183931;1628665:29798,1,20140821,2014-10-05,2014-08-21,-2
370606430,20130604,0,37994392815,121408024,50008168,21458:30992;1628665:3233941;1628665:3233942;13023209:3652063;122217801:3248884;122217801:3284610;122217801:125938;122217801:3238422;22009:29800;122217803:3290137;21477:30731631;21477:4069612;25935:31381;21475:20145005;21475:234713719;21475:493281617;21475:493281618;21475:493281619,2,20140622,2013-06-04,2014-06-22,12
373105196,20140103,1,35127116589,50006820,28,1628665:3233942;21475:135183931;11646255:26929190;21479:28619;11684888:11468,1,20141221,2014-01-03,2014-12-21,11
376448732,20060307,1,18698129526,50010566,50008168,21458:46906;1633959:170134241;25935:21990;32047:93470;1628348:3229644;3988915:29447291;8151548:29807;1628366:32799;13394971:31379;13395135:21671;1627349:11462;1628665:3233942;1628665:29793;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138748,1,20130909,2006-03-07,2013-09-09,90
377473718,20111226,1,37907720818,121452056,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:31614;1628665:108579;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749;122277773:31429;18553309:131775;122217803:30915;25935:21991;22009:29800;22066:29563;22061:30910;13023209:97353179;21458:148874745,1,20140718,2011-12-26,2014-07-18,31
378871709,20120223,1,43400739385,50012359,122650008,21458:21599;1628665:29778;1628665:29784;1628665:29799;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118763;122217803:30914;124129949:31540;122218021:31619;23654:47698;21477:3917817;25935:21991;25935:21990;25935:31381;122277820:18340619,1,20150201,2012-02-23,2015-02-01,36
381275366,20130709,0,35049183686,50014744,50014815,21458:3248534;3962420:3225939;5161413:75367555,1,20131111,2013-07-09,2013-11-11,4
385135931,20141104,0,19162616509,50010545,50008168,21458:3694003;23150:45030;1628665:29784;25935:21990;22019:3265977;22019:3340598;22019:34731;22019:2026;22019:50793479;2101573:3218251;1628366:32799;8151548:29800;2904342:117128850;13394971:31379;13395135:30911,1,20130221,2014-11-04,2013-02-21,-21
388415192,20090918,1,8484189532,50016037,28,3972079:28154;3972049:40595450,1,20121121,2009-09-18,2012-11-21,38
392508254,20090809,0,27175560420,50010536,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;25935:21991;22019:3228688;22019:3248884;22019:125938;22019:2026;22019:3251926,1,20130827,2009-08-09,2013-08-27,48
394567091,20081016,0,13742083558,50013636,50008168,21458:11580;1628665:3233941;1628665:3233942;25935:21991;32047:93471;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22135:31412;1628366:3230095;8151548:29800;13529746:21983;13529646:117906617;13394971:30993;22022:102274034;13539026:7030860,1,20121031,2008-10-16,2012-10-31,48
398312015,20140623,1,19641593301,50013176,28,1628665:3233941;1628665:3233942;21479:31542;1628149:106833;21475:275708185;21458:123461975;20810127:299265658,1,20140805,2014-06-23,2014-08-05,2
404254046,20090111,0,37521619252,50010566,50008168,25935:31381;1628665:29796;1628665:133527;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:3385599;32047:93470;22009:29801;122217803:30914;22066:29563;22061:14033338;13023209:4318695;21458:38990352,1,20140324,2009-01-11,2014-03-24,62
406935827,20131230,1,35146292682,50013175,28,1628665:3233938;1628665:29782;2397831:16560881;21475:275708185;21458:30992;21956:3228686,1,20140324,2013-12-30,2014-03-24,3
408499766,20140919,0,7210849725,50013998,28,21458:76412435;1633959:77875535;1627584:28619;21475:114227;1628665:3233941;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579,1,20120818,2014-09-19,2012-08-18,-25
411194666,20140717,0,6892952614,50012245,50014815,21458:30992;21956:3309630;1628665:3233942;1628665:3233938;33337:46473310;21967:29772;21967:29773,4,20140605,2014-07-17,2014-06-05,-1
414883979,20080327,0,18476245692,50012442,50008168,21458:136463252;1633959:262662292;43775713:262662292;8151548:11580;1627349:3218241;1628366:30915;23004:44010;21967:29774;25935:31381;13394971:29563;31368:21976;13395135:21671;1628665:3233942;1628665:31614;1628665:3233938;1628665:29782;22019:3248884;22019:3284610;22019:125938;22019:3238422;22019:3251926;22019:3263874;22019:112997259;22019:112997260,1,20130614,2008-03-27,2013-06-14,63
418692116,20140602,1,4550443229,50012456,50014815,11474:77718329;21458:21906;13023209:3495733,1,20140221,2014-06-02,2014-02-21,-4
425087423,20111123,1,16986642032,50012442,50008168,21458:30992;23378:34726;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;22009:29800;122217803:30915;122218066:44012;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;122217801:125938;122217801:2026;122217801:3238422;122217801:50793479;122217801:3251926;122217801:3287412;122217801:3263874;122217801:3377924;122217801:3385599;122217801:2375;122217801:3226274;122217801:28232;122217801:112997257;122217801:112997258;122217801:112997259;122217801:112997262;122217801:112997263;122217801:112997264;122217801:75837125;122217801:112997265;122217801:112997266;122217801:112997268;25935:31381;31368:82130,1,20140721,2011-11-23,2014-07-21,32
437556506,20110928,0,35158409536,50013636,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:3233936;1628665:3233937;1628665:3233938;1628665:82340;1628665:29787;1628665:29793;1628665:131622;25935:21991;32047:93470;22019:3340598;22019:34731;22019:2026;22135:31410;1628366:30916;8151548:109279;13529746:21983;13529646:117906617;13394971:29563;22022:110150624;13539026:29479;21458:3752459;20794388:337036232;1633959:337030315,1,20131226,2011-09-28,2013-12-26,27
441486929,20121128,1,40049728542,50012359,122650008,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29778;1628665:29796;1628665:29799;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;122217803:30914;124129949:3324544;122218021:21828;23654:121090;21477:4528057;25935:21990;13023209:4043029;21458:8145685,1,20140917,2012-11-28,2014-09-17,22
447609368,20111115,1,16086781316,50010557,50008168,25935:21990;1628665:3233942;1628665:31614;22019:34731;22019:2026;22019:50793479;22019:3287412;32047:93470;1627368:3218566;1627349:3227750;1628432:106664;13394971:31379;3988915:7197959;2904342:31004;13395135:30910;1628348:11468,1,20121111,2011-11-15,2012-11-11,12
466369304,20130802,1,16589171765,50026474,50022520,21458:33970;1633959:112852;2815901:91187830;34862:119673;33595:28869;6933666:96059,1,20130423,2013-08-02,2013-04-23,-4
476002223,20120817,0,13405998671,50018831,50014815,21458:21897;7255172:3218942;7255193:54739770;21487:29774;6798969:51746;7250727:21892;33337:3218948;1556:3265977,1,20130403,2012-08-17,2013-04-03,8
486110123,20140602,0,17491816827,250822,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21475:21793;2397831:40203,25,20130511,2014-06-02,2013-05-11,-13
504804896,20100220,0,36740523560,50012361,122650008,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;22007:30384;22007:30385;22007:30386;22007:30387;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118851;22007:78118763;122217803:30914;122217981:104866;21948:3228727;35730:117233;122218021:21828;22061:30912;25935:21991;25935:21990;25935:31381;122277820:29859;2397831:40203,1,20141118,2010-02-20,2014-11-18,57
506946641,20130418,0,41475051106,50013636,50008168,21458:3402020;25935:21991;122217803:30916;122277569:21983;1628665:29784;13585069:6294498;122217801:3340598;122217801:50793479;122217801:2026;122217801:34731,1,20141006,2013-04-18,2014-10-06,18
511889597,20111106,1,20026407554,50013207,50008168,21458:232045469;1633959:15208742;2904342:30905;25935:21990;8151548:44428977;13394971:30993;13395135:30910;13512632:44718;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:29782;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924,1,20130705,2011-11-06,2013-07-05,20
525892484,20130619,1,38613126621,121462075,50008168,1628665:131622;1628665:29796;25935:31381;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375,1,20140514,2013-06-19,2014-05-14,11
545936732,20060810,0,37988424283,50010558,50008168,21458:70136825;13023209:261718193;25935:21990;1628348:11468;10144346:29641136;22009:27417714;122217965:3218241;122217803:30915;22066:3086;33069:104880;22061:14033338;33203:3502330;1628665:29778;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375,1,20140506,2006-08-10,2014-05-06,93
552289829,20081223,0,20724224674,211122,38,21458:28593;24693:19193719;6933553:3313169;17428353:3329357;33595:40732;21475:137313;6933666:68145978;14814533:40732;5393572:75369289,9,20130303,2008-12-23,2013-03-03,51
571159301,20110720,1,40021926193,50014278,50014815,21458:11082186;137636413:42592034,1,20140822,2011-07-20,2014-08-22,37
593517038,20120626,1,16377441164,50010555,50008168,25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22019:3275004;22019:3261251;22019:3238327;22019:3228688;22019:3248884;3783431:38363840;32047:93470;1628366:32799;8151548:29800;3988915:7197959;1628348:11468;3731658:30902;21458:44052514;10032937:3272489;1633959:3272489,1,20130130,2012-06-26,2013-01-30,7
603123248,20131121,0,39784731013,50018831,50014815,21458:22582169;1629567:3494025;126918365:71038127;123923464:29774;25935:51746;7250727:3218944;33337:321398229;22757:29230;122217774:3236128,1,20140716,2013-11-21,2014-07-16,8
606918860,20120627,0,10837123744,50018855,38,6933666:112911;33595:29230;21458:158693431,1,20130623,2012-06-27,2013-06-23,12
614946692,20140611,1,41106352035,50010555,50008168,25935:31381;1628665:29798;1628665:29778;122217801:3275004;122217801:3238327;21458:6074883;139245636:186414431,1,20140911,2014-06-11,2014-09-11,3
631917779,20121023,1,20812756384,50018821,38,21458:48948;6933666:112911;21475:108284;33595:29230,3,20130723,2012-10-23,2013-07-23,9
642755513,20131026,0,25469708168,50007011,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;122217637:20953716;21475:9319927;123410248:133197;25935:31381;21967:29841;13023209:50791424;21458:252285929,1,20140320,2013-10-26,2014-03-20,5
644854097,20140318,0,35461440284,50018831,50014815,21458:3223239;7255174:13288677;27006306:139117104;123923464:29773;25935:51746;7250727:21892;33337:70368813;22757:29230;122217774:3264396,1,20140617,2014-03-18,2014-06-17,3
646222766,20100228,0,15745598713,50013636,50008168,21458:30992;1628665:3233942;1628665:92012;1628665:3233940;1628665:29784;1628665:29793;1628665:29796;1628665:133527;1628665:29782;1628665:29799;25935:21991;32047:93470;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;1628366:32799;13529746:21983;13539026:117942783;13658074:3236934,1,20130401,2010-02-28,2013-04-01,38
648241169,20131005,0,13586455878,50018436,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,20140915,2013-10-05,2014-09-15,11
650723936,20141006,0,38200162608,50012564,50014815,21458:30992;1628149:4300532;15054114:9609256;2815901:6736120;122217774:34731;21956:102526;37478245:9609256,5,20140814,2014-10-06,2014-08-14,-2
653290859,20070820,1,15201138534,50010558,50008168,21458:149603010;25935:21990;1633959:3334293;1628665:29796;1628665:29782;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;32047:93470;1628305:117133366;1628306:3229398;1628348:3229644;3079382:29641138;8151548:29800;1627349:3227750;1628366:32799;13394971:3086;3988915:7197959;13395135:33213;13399649:3315982,1,20120914,2007-08-20,2012-09-14,61
659749250,20121015,0,12929573479,50006843,38,21458:139021;1642790:132993608;15821631:10411799;2815901:105221040;21476:21797;21475:114226;6933666:96059;33595:29230,1,20130815,2012-10-15,2013-08-15,10
664236959,20120726,0,16563307133,121454045,38,6940834:29865;21458:33300;1628149:96059;22757:21671;33018:47042;22879:11514024;44095479:75374411,3,20141007,2012-07-26,2014-10-07,27
